id,date,r_type,resource,value,key
129,20180212,S,exec_host,r1i0n2/0*36+r1i0n3/0*36+r1i0n4/0*36+r1i0n9/0*36+r1i0n11/0*36+r1i0n12/0*36+r1i0n5/0*36+r1i0n6/0*36+r1i0n7/0*36+r1i0n8/0*36+r1i0n13/0*36+r1i0n14/0*36+r1i0n15/0*36+r1i0n16/0*36+r1i0n17/0*36+r1i1n0/0*36+r1i1n2/0*36+r1i1n3/0*36+r1i1n4/0*36+r1i1n9/0*36+r1i1n10/0*36+r1i1n11/0*36+r1i1n12/0*36+r1i1n5/0*36+r1i1n6/0*36+r1i1n7/0*36+r1i1n8/0*36+r1i1n13/0*36+r1i1n14/0*36+r1i1n15/0*36+r1i1n16/0*36+r1i1n17/0*36+r1i2n0/0*36+r1i2n1/0*36+r1i2n2/0*36+r1i2n3/0*36+r1i2n4/0*36+r1i2n9/0*36+r1i2n10/0*36+r1i2n11/0*36+r1i2n12/0*36+r1i2n5/0*36+r1i2n6/0*36+r1i2n7/0*36+r1i2n8/0*36+r1i2n13/0*36+r1i2n14/0*36+r1i2n15/0*36+r1i2n16/0*36+r1i2n17/0*36+r1i3n0/0*36+r1i3n1/0*36+r1i3n2/0*36+r1i3n3/0*36+r1i3n4/0*36+r1i3n9/0*36+r1i3n10/0*36+r1i3n11/0*36+r1i3n12/0*36+r1i3n5/0*36+r1i3n6/0*36+r1i3n7/0*36+r1i3n8/0*36+r1i3n13/0*36,
129,20180212,S,resource_assigned.mem,4197832192kb,
130,20180212,E,qtime,1518468621,
130,20180212,E,session,71853,
130,20180212,E,project,_pbs_project_default,
130,20180212,E,group,ncar,
130,20180212,E,Exit_status,0,
130,20180212,E,etime,1518481200,
130,20180212,E,resources_used.cput,41:04:37,
130,20180212,E,start,1518481200,
130,20180212,E,resources_used.cpupercent,7220,
130,20180212,E,exec_vnode,(r1i0n0:ncpus=36)+(r1i0n1:ncpus=36),
130,20180212,E,run_count,1,
130,20180212,E,Resource_List.ncpus,72,
130,20180212,E,resources_used.mem,26867036kb,
130,20180212,E,Resource_List.place,scatter:exclhost,
130,20180212,E,Resource_List.mpiprocs,4,
130,20180212,E,Resource_List.walltime,01:00:00,
130,20180212,E,Resource_List.select,2,mpiprocs:2
130,20180212,E,Resource_List.select,2,ncpus:36
130,20180212,E,Resource_List.select,2,ompthreads:18
130,20180212,E,user,engel,
130,20180212,E,end,1518483351,
130,20180212,E,jobname,zhpt02.2,
130,20180212,E,resources_used.walltime,00:35:50,
130,20180212,E,resources_used.vmem,150433672kb,
130,20180212,E,account,"""SSSG0001""",
130,20180212,E,ctime,1518468621,
130,20180212,E,resources_used.ncpus,72,
130,20180212,E,exec_host,r1i0n0/0*36+r1i0n1/0*36,
130,20180212,E,queue,economy,
130,20180212,E,Resource_List.nodect,2,
